id_achat,id_client,date_achat,montant,produit
539,36,2025-07-01 08:45:52,246.56,Monitor
540,36,2025-11-19 06:43:55,213.83,Phone
541,36,2025-10-29 14:03:52,66.87,Tablet
542,36,2025-05-05 01:43:21,180.68,Keyboard
543,36,2025-04-19 06:44:52,233.11,Headphones
544,36,2026-01-17 17:37:17,265.35,Keyboard
545,36,2025-05-02 12:52:46,243.32,Webcam
546,36,2025-07-22 18:04:38,363.78,Webcam
547,36,2026-01-18 07:28:33,166.27,Monitor
548,36,2025-12-18 23:36:06,31.89,Phone
549,36,2025-12-10 12:25:29,21.07,Keyboard
550,36,2025-05-18 08:48:55,327.51,Tablet
551,36,2025-06-13 10:54:47,465.66,Headphones
552,36,2025-03-17 18:15:42,262.84,Speaker
553,36,2025-05-19 09:10:55,88.47,Speaker
554,36,2025-05-30 01:24:19,218.92,Webcam
555,36,2025-10-29 16:18:51,123.61,Mouse
556,36,2025-06-06 21:47:21,318.58,Tablet
557,37,2025-12-08 11:53:06,332.08,Mouse
558,37,2025-11-05 20:47:12,24.3,Charger
559,37,2025-05-22 22:07:59,442.72,Webcam
560,37,2025-07-14 02:28:14,300.18,Mouse
561,37,2025-05-20 01:48:53,12.18,Headphones
562,37,2025-07-04 14:57:11,110.83,Phone
563,37,2025-08-27 05:05:57,292.9,Speaker
564,37,2025-06-22 06:58:07,101.61,Keyboard
565,37,2025-11-12 15:43:27,106.57,Phone
566,37,2025-07-01 10:45:48,138.55,Webcam
567,37,2025-01-22 15:45:40,268.58,Keyboard
568,37,2025-11-12 11:19:13,302.52,Charger
569,37,2025-06-26 09:11:54,202.35,Phone
570,37,2025-02-10 22:23:31,180.48,Webcam
571,37,2025-06-28 05:04:03,312.51,Monitor
572,37,2025-06-06 18:47:30,460.15,Charger
573,37,2025-09-28 06:06:49,51.53,Tablet
574,37,2025-11-29 05:29:20,163.46,Headphones
575,37,2025-03-15 19:08:03,159.64,Tablet
576,37,2025-07-16 21:24:36,192.92,Tablet
577,37,2025-11-14 08:18:02,260.3,Mouse
578,38,2025-05-06 22:41:12,77.55,Mouse
579,38,2025-01-28 00:27:09,217.29,Webcam
580,38,2025-12-04 08:10:14,321.4,Tablet
581,38,2025-10-20 23:48:14,281.91,Webcam
582,38,2025-04-08 23:39:07,151.53,Tablet
583,38,2025-04-11 11:15:59,164.14,Webcam
584,38,2025-10-04 13:41:08,313.51,Keyboard
585,38,2025-10-25 18:45:47,476.4,Webcam
586,38,2025-04-29 20:19:25,76.9,Mouse
587,38,2025-05-14 22:35:44,482.28,Speaker
588,38,2025-12-09 18:50:02,330.0,Mouse
589,38,2025-06-14 11:55:49,345.5,Mouse
590,38,2025-01-29 15:35:37,357.97,Webcam
591,38,2025-05-25 10:42:34,249.46,Phone
592,38,2025-07-05 11:27:46,287.04,Headphones
593,38,2025-11-23 14:47:52,153.12,Monitor
594,38,2025-06-17 23:10:29,120.17,Monitor
595,38,2025-05-26 22:29:41,92.42,Webcam
596,38,2025-08-25 04:27:42,287.17,Webcam
597,38,2025-08-25 22:12:33,279.37,Phone
598,39,2025-11-03 11:01:36,65.96,Speaker
599,39,2025-04-07 21:55:05,413.41,Keyboard
600,39,2025-11-26 03:53:29,275.6,Laptop
601,39,2025-04-13 22:38:48,382.4,Webcam
602,39,2025-09-17 06:55:37,277.71,Mouse
603,39,2025-08-03 18:39:42,60.18,Headphones
604,39,2025-07-10 08:56:53,155.88,Laptop
605,39,2025-12-19 01:08:53,230.37,Keyboard
606,39,2025-05-06 20:24:35,432.48,Phone
607,39,2025-03-02 22:39:35,225.14,Phone
608,39,2025-02-18 08:35:54,390.06,Headphones
609,39,2025-04-24 21:05:53,112.84,Charger
610,39,2025-03-23 18:05:35,347.68,Charger
611,39,2025-05-26 20:36:40,320.06,Tablet
612,39,2025-10-28 04:19:54,311.91,Headphones
613,39,2025-07-25 17:51:22,408.63,Laptop
614,39,2025-10-27 13:33:25,289.34,Speaker
615,39,2025-09-07 17:29:35,147.73,Speaker
616,39,2025-07-21 22:24:41,92.5,Monitor
617,40,2025-02-07 07:38:24,290.64,Speaker
618,40,2025-11-19 20:27:41,492.89,Phone
619,40,2025-10-03 13:06:46,76.44,Mouse
620,40,2025-06-20 22:32:24,460.2,Monitor
621,40,2025-10-14 13:39:32,434.85,Tablet
622,40,2026-01-08 10:20:00,353.7,Tablet
623,40,2025-10-21 19:50:27,132.34,Keyboard
624,40,2025-07-28 14:26:37,415.96,Mouse
625,40,2025-04-27 11:37:26,249.83,Charger
626,40,2025-05-09 06:00:28,319.88,Mouse
627,41,2025-09-13 01:47:18,231.48,Phone
628,41,2025-09-05 01:52:16,207.4,Monitor
629,41,2025-06-15 02:19:10,350.4,Keyboard
630,41,2025-02-12 11:45:44,232.8,Webcam
631,41,2025-02-28 20:22:40,170.37,Laptop
632,41,2025-02-11 05:54:54,435.76,Phone
633,41,2025-09-25 20:39:38,368.16,Webcam
634,41,2025-06-02 13:00:35,321.07,Keyboard
635,41,2025-05-07 15:49:36,426.55,Speaker
636,41,2025-08-17 08:26:27,204.88,Mouse
637,41,2025-06-12 22:24:07,414.18,Webcam
638,41,2025-07-09 14:30:16,141.58,Monitor
639,41,2026-01-14 03:31:19,175.5,Charger
640,42,2025-05-10 20:09:17,287.41,Webcam
641,42,2025-03-04 13:46:17,396.27,Laptop
642,42,2025-07-22 16:45:54,32.51,Webcam
643,42,2025-03-13 14:30:49,17.98,Tablet
644,42,2025-12-28 13:00:14,226.23,Laptop
645,43,2025-11-07 15:46:34,109.14,Tablet
646,43,2025-02-18 04:30:52,442.25,Monitor
647,43,2025-05-26 11:52:22,87.9,Monitor
648,43,2025-11-17 12:40:37,55.74,Keyboard
649,43,2025-10-31 21:48:32,132.69,Keyboard
650,43,2025-06-30 03:34:26,335.61,Tablet
651,43,2025-12-06 14:01:19,35.38,Monitor
652,43,2025-03-20 09:30:44,365.73,Headphones
653,43,2025-12-25 20:41:58,220.32,Phone
654,43,2025-03-19 20:54:05,354.81,Laptop
655,43,2025-09-06 12:18:05,114.58,Phone
656,43,2025-05-16 12:25:32,75.02,Headphones
657,43,2025-08-31 09:46:42,264.53,Webcam
658,43,2025-04-08 02:58:17,14.55,Keyboard
659,44,2025-08-26 15:35:02,69.09,Mouse
660,44,2025-02-23 15:09:25,350.08,Webcam
661,44,2025-07-09 15:46:47,44.71,Mouse
662,44,2025-04-25 16:34:03,53.77,Phone
663,44,2025-05-27 18:35:57,60.57,Keyboard
664,44,2025-08-30 21:08:58,441.68,Tablet
665,44,2025-08-20 17:25:56,197.53,Tablet
666,44,2025-11-12 16:34:51,324.37,Tablet
667,44,2025-10-04 00:58:26,43.52,Charger
668,44,2025-05-01 16:58:04,14.15,Tablet
669,44,2025-08-24 15:28:16,225.65,Headphones
670,44,2025-08-14 16:25:27,317.76,Tablet
671,44,2025-12-03 20:46:14,460.75,Charger
672,44,2025-05-13 15:06:53,346.42,Headphones
673,44,2025-10-15 06:08:56,52.48,Phone
674,44,2025-01-28 22:33:47,78.61,Phone
675,44,2025-03-16 00:08:31,298.89,Mouse
676,44,2025-11-16 07:23:22,182.25,Mouse
677,44,2025-11-15 10:55:56,164.11,Tablet
678,44,2025-02-15 20:43:54,131.42,Phone
679,44,2025-12-24 14:38:15,131.6,Charger
680,44,2025-11-21 16:00:53,304.0,Charger
681,44,2025-10-19 00:23:02,149.61,Laptop
682,44,2025-10-23 17:38:35,425.47,Monitor
683,44,2025-11-03 11:24:41,110.67,Charger
684,44,2025-05-22 09:13:12,259.67,Mouse
685,44,2025-12-17 21:27:52,154.82,Laptop
686,45,2025-06-09 17:47:36,449.98,Headphones
687,45,2026-01-06 23:03:55,252.49,Phone
688,45,2025-11-16 13:00:11,128.13,Charger
689,45,2025-07-12 14:25:22,44.8,Laptop
690,45,2025-11-06 15:58:49,493.57,Keyboard
691,45,2025-12-29 23:49:16,74.67,Charger
692,45,2025-04-13 21:05:24,216.22,Speaker
693,45,2025-04-01 23:11:56,344.64,Webcam
694,45,2025-05-25 05:18:58,477.68,Phone
695,45,2025-07-21 08:00:28,18.18,Phone
696,45,2025-04-18 21:02:31,16.76,Headphones
697,45,2025-07-18 09:53:28,29.52,Laptop
698,45,2025-06-10 02:52:24,474.85,Mouse
699,45,2025-05-29 18:47:13,258.24,Speaker
700,45,2025-04-07 17:33:56,385.88,Mouse
701,45,2025-10-10 15:13:13,353.89,Phone
702,45,2025-10-20 21:12:25,323.86,Speaker
703,45,2025-05-01 01:11:06,311.86,Monitor
704,45,2025-04-29 14:59:47,50.96,Phone
705,45,2025-09-11 21:00:23,260.54,Headphones
706,45,2025-11-06 19:29:42,487.41,Tablet
707,45,2026-01-17 16:06:31,272.83,Mouse
708,45,2025-01-29 10:33:14,297.35,Phone
709,45,2025-03-15 22:18:00,161.98,Mouse
710,45,2025-03-07 17:49:29,367.68,Headphones
711,45,2025-09-26 21:00:08,38.37,Phone
712,46,2025-06-28 23:37:36,222.9,Webcam
713,46,2025-07-05 09:54:08,310.03,Laptop
714,46,2025-06-23 08:44:51,161.55,Tablet
715,46,2025-11-29 11:57:28,68.53,Tablet
716,46,2025-07-28 08:04:12,353.73,Tablet
717,46,2025-11-26 09:41:33,253.24,Keyboard
718,46,2025-02-08 02:34:17,266.27,Monitor
719,46,2025-12-09 10:39:25,91.81,Tablet
720,46,2025-08-13 15:54:36,377.39,Monitor
721,46,2025-02-12 20:47:56,369.14,Phone
722,46,2026-01-10 00:30:01,388.0,Laptop
723,46,2025-08-07 09:30:51,174.16,Mouse
724,46,2025-06-14 11:55:22,143.27,Phone
725,46,2025-01-26 17:53:46,138.85,Charger
726,46,2025-08-28 03:43:53,317.49,Webcam
727,46,2025-07-09 05:57:11,233.05,Keyboard
728,46,2025-02-01 21:56:02,37.17,Charger
729,46,2025-08-04 06:28:54,91.77,Tablet
730,46,2025-12-25 12:35:35,135.01,Phone
731,46,2025-11-26 11:22:55,448.19,Phone
732,46,2025-05-27 11:24:10,121.92,Speaker
733,46,2025-11-23 07:30:17,11.26,Laptop
734,46,2025-08-17 16:57:25,129.83,Webcam
735,46,2025-07-30 12:45:00,188.35,Tablet
736,46,2025-05-10 05:20:42,97.69,Laptop
737,46,2025-08-31 16:33:28,280.9,Mouse
738,46,2025-05-30 01:41:19,120.01,Headphones
739,46,2025-09-23 19:40:56,213.97,Keyboard
740,46,2025-02-15 12:23:42,142.92,Phone
741,46,2025-11-01 16:18:31,290.05,Phone
742,47,2025-02-18 19:05:25,339.93,Laptop
743,47,2025-08-27 23:55:50,97.88,Speaker
744,47,2025-02-25 05:43:45,490.89,Mouse
745,47,2025-08-25 06:32:07,43.77,Webcam
746,47,2025-11-19 14:29:56,434.36,Monitor
747,47,2025-03-05 01:55:36,170.38,Speaker
748,47,2025-08-14 23:16:28,233.81,Keyboard
749,47,2025-03-22 21:38:35,108.33,Charger
750,47,2025-11-26 14:17:48,394.41,Charger
751,47,2025-08-07 21:03:34,128.87,Keyboard
752,47,2025-12-15 02:58:15,299.93,Webcam
753,47,2025-12-17 03:18:49,498.92,Headphones
754,47,2025-02-23 12:35:40,368.91,Speaker
755,47,2025-08-31 08:15:37,382.64,Headphones
756,47,2026-01-13 17:11:00,83.78,Mouse
757,47,2025-07-21 09:07:48,21.72,Speaker
758,47,2025-09-14 08:47:41,179.75,Laptop
759,48,2025-09-29 22:57:01,10.72,Mouse
760,48,2025-04-04 14:05:22,426.01,Monitor
761,48,2025-11-08 11:10:26,60.94,Speaker
762,48,2025-02-17 20:04:39,491.73,Mouse
763,48,2025-11-14 08:55:19,251.09,Laptop
764,48,2025-10-13 01:47:41,486.55,Tablet
765,48,2025-07-06 19:36:14,358.71,Phone
766,48,2025-12-04 00:55:32,31.51,Headphones
767,48,2025-05-07 23:27:26,449.67,Speaker
768,48,2025-07-20 07:40:09,212.4,Keyboard
769,48,2025-07-14 17:12:14,234.64,Phone
770,49,2025-12-31 20:17:10,56.83,Tablet
771,49,2025-12-28 10:07:21,322.24,Mouse
772,49,2025-11-03 10:16:39,46.67,Charger
773,49,2025-03-20 13:32:44,40.52,Tablet
774,49,2025-09-30 01:27:50,126.02,Monitor
775,49,2025-05-28 18:42:54,426.95,Mouse
776,49,2025-02-17 19:32:20,353.36,Keyboard
777,49,2025-04-01 00:12:43,165.85,Monitor
778,49,2025-09-29 01:11:40,124.47,Headphones
779,49,2025-08-31 20:21:48,76.69,Charger
780,49,2025-06-01 10:08:44,63.4,Phone
781,49,2025-07-15 18:54:53,90.54,Webcam
782,49,2025-08-13 09:32:24,163.88,Phone
783,49,2025-11-19 19:23:22,272.6,Headphones
784,49,2025-10-16 10:15:37,231.44,Webcam
785,49,2025-11-03 15:08:35,139.85,Phone
786,49,2025-12-04 23:47:13,54.31,Monitor
787,49,2025-07-07 09:07:23,414.93,Charger
788,49,2025-12-31 20:40:12,29.76,Keyboard
789,50,2025-01-28 19:07:49,54.69,Headphones
790,50,2025-06-25 08:49:27,484.52,Mouse
791,50,2025-08-31 15:50:03,261.6,Monitor
792,50,2025-05-14 13:25:56,137.48,Tablet
793,50,2025-01-22 22:06:45,25.23,Mouse
794,51,2025-09-19 16:05:57,231.58,Speaker
795,51,2025-12-08 02:29:02,132.43,Webcam
796,51,2025-06-20 21:27:48,59.93,Tablet
797,51,2025-01-27 18:47:09,69.51,Laptop
798,51,2025-01-23 18:28:06,416.88,Headphones
799,51,2025-04-17 22:11:04,74.05,Mouse
800,51,2025-05-25 15:43:44,192.4,Phone
801,51,2025-07-05 08:12:45,295.34,Monitor
802,51,2025-03-19 21:36:13,459.54,Phone
803,51,2025-04-30 23:34:25,20.68,Phone
804,51,2025-12-18 17:25:22,106.9,Webcam
805,51,2025-04-17 00:22:28,406.56,Phone
806,51,2025-09-04 09:40:22,453.49,Keyboard
807,51,2025-10-09 10:02:31,70.04,Webcam
808,51,2025-11-14 15:06:24,34.81,Charger
809,51,2025-05-27 07:12:06,222.25,Mouse
810,51,2025-08-15 04:53:02,253.1,Mouse
811,51,2025-07-17 05:27:34,344.77,Tablet
812,51,2025-10-01 07:00:04,183.43,Tablet
813,51,2025-10-05 20:53:03,144.74,Webcam
814,51,2025-04-08 06:06:53,442.88,Laptop
815,51,2025-11-15 11:08:12,310.91,Charger
816,51,2025-12-05 12:03:18,130.43,Monitor
817,51,2025-08-31 13:02:36,254.46,Speaker
818,51,2026-01-14 19:50:15,244.73,Phone
819,51,2025-06-07 04:25:23,147.09,Tablet
820,51,2026-01-02 08:31:21,215.43,Speaker
821,51,2025-12-28 07:59:22,132.08,Speaker
822,52,2025-10-25 02:16:55,19.57,Mouse
823,52,2025-12-23 06:10:52,393.14,Keyboard
824,52,2025-09-01 11:34:40,245.05,Webcam
825,52,2025-03-20 17:16:08,178.58,Charger
826,52,2025-04-03 19:04:28,256.17,Mouse
827,52,2025-11-16 15:41:49,142.51,Laptop
828,52,2025-03-19 00:59:40,166.25,Headphones
829,52,2025-04-10 12:17:32,24.36,Monitor
830,52,2025-05-20 06:08:49,38.71,Webcam
831,52,2025-03-31 23:24:01,269.42,Charger
832,52,2025-02-28 15:18:46,499.81,Tablet
833,52,2025-01-30 15:19:09,59.07,Headphones
834,52,2025-08-15 14:44:35,140.6,Laptop
835,52,2025-09-11 05:12:14,384.38,Headphones
836,52,2025-12-14 12:02:54,292.09,Mouse
837,52,2025-02-04 18:36:51,183.85,Tablet
838,52,2025-11-19 04:00:47,96.29,Charger
839,52,2025-03-10 21:37:51,165.82,Keyboard
840,52,2025-08-18 04:45:53,457.85,Laptop
841,52,2025-06-04 19:19:39,354.69,Keyboard
842,52,2025-02-16 08:30:12,474.3,Charger
843,52,2025-05-27 15:02:51,79.63,Headphones
844,52,2025-12-24 13:03:35,419.98,Webcam
845,52,2025-05-22 22:02:10,275.64,Tablet
846,52,2026-01-16 00:48:54,250.31,Phone
847,52,2025-04-19 19:36:46,37.52,Charger
848,53,2025-10-03 01:27:03,19.76,Webcam
849,53,2025-04-11 13:06:50,10.33,Charger
850,53,2025-04-08 18:52:58,108.72,Tablet
851,53,2025-05-18 02:23:49,176.97,Tablet
852,53,2025-03-24 20:51:08,460.2,Keyboard
853,53,2025-07-04 05:29:58,39.18,Tablet
854,53,2025-05-05 17:31:08,297.44,Tablet
855,53,2025-04-20 22:24:34,389.44,Speaker
856,54,2026-01-19 01:51:32,188.8,Phone
857,54,2026-01-12 16:46:34,193.06,Mouse
858,54,2025-04-14 19:40:26,297.15,Keyboard
859,54,2025-11-16 09:40:11,157.86,Tablet
860,54,2025-06-07 10:56:33,488.17,Mouse
861,54,2025-01-31 01:18:38,398.0,Webcam
862,54,2025-03-14 18:43:53,328.1,Tablet
863,54,2025-12-27 07:03:52,356.52,Speaker
864,54,2026-01-04 13:03:17,349.84,Charger
865,54,2025-07-10 04:38:24,395.63,Headphones
866,54,2025-03-09 06:21:31,336.11,Tablet
867,54,2025-12-10 09:47:54,195.41,Monitor
868,54,2025-06-15 03:12:17,72.4,Laptop
869,54,2025-01-30 07:51:26,474.91,Charger
870,54,2025-07-11 20:49:34,201.88,Charger
871,54,2025-12-23 08:52:51,25.87,Charger
872,54,2025-11-05 08:56:05,165.93,Charger
873,54,2025-12-18 04:29:58,118.24,Charger
874,54,2025-11-03 19:22:34,61.01,Webcam
875,54,2025-04-11 11:02:11,78.92,Phone
876,54,2025-06-17 04:37:43,126.62,Keyboard
877,54,2025-02-08 13:35:59,92.26,Phone
878,54,2025-07-12 23:28:57,412.61,Keyboard
879,54,2025-07-09 18:26:32,228.85,Monitor
880,54,2025-06-24 11:29:59,112.75,Phone
881,54,2025-04-07 14:19:38,181.74,Phone
882,54,2025-04-10 07:31:15,363.0,Laptop
883,54,2025-11-15 20:58:43,199.11,Mouse
884,55,2025-06-17 05:27:07,443.43,Webcam
885,55,2025-09-06 16:06:44,442.07,Keyboard
886,55,2025-12-02 18:34:27,277.55,Phone
887,55,2025-03-09 20:42:19,416.12,Charger
888,55,2025-02-25 12:19:51,328.98,Headphones
889,55,2025-03-29 10:54:35,89.7,Phone
890,56,2025-08-05 05:42:24,424.42,Monitor
891,56,2026-01-10 03:18:21,19.84,Monitor
892,56,2025-09-02 01:04:08,476.31,Phone
893,56,2025-10-28 19:53:23,177.49,Mouse
894,56,2025-08-09 00:58:58,88.84,Phone
895,56,2025-03-08 17:15:02,278.05,Phone
896,56,2025-03-24 17:04:08,175.6,Charger
897,56,2025-11-10 06:58:18,447.68,Laptop
898,56,2025-04-11 20:51:25,221.35,Tablet
899,56,2025-03-08 04:42:37,307.59,Mouse
900,56,2025-07-29 09:42:37,86.98,Phone
901,56,2025-11-04 02:10:23,172.24,Headphones
902,56,2025-09-12 08:29:06,210.55,Speaker
903,56,2025-06-08 15:19:46,363.8,Speaker
904,56,2025-11-07 14:26:15,139.98,Monitor
905,56,2025-05-23 12:25:16,155.73,Phone
906,56,2025-06-30 16:09:41,34.32,Charger
907,56,2025-04-04 14:57:45,279.33,Webcam
908,56,2025-04-12 03:17:00,85.26,Keyboard
909,56,2025-02-24 17:07:21,11.87,Phone
910,56,2025-11-27 01:29:01,154.33,Charger
911,56,2025-08-05 07:38:05,245.36,Phone
912,56,2025-06-09 05:00:48,22.61,Tablet
913,56,2025-07-25 01:58:34,322.71,Phone
914,56,2025-04-29 14:18:49,242.05,Phone
915,56,2025-08-06 00:38:44,161.09,Mouse
916,57,2025-03-04 22:44:01,249.66,Monitor
917,57,2025-07-16 22:00:25,54.66,Speaker
918,57,2025-01-26 17:22:33,199.89,Keyboard
919,57,2025-01-23 06:30:59,443.89,Keyboard
920,57,2025-06-17 01:01:03,101.43,Laptop
921,57,2025-11-28 11:13:44,139.02,Webcam
922,57,2025-07-02 13:42:11,139.07,Monitor
923,57,2025-06-24 22:02:01,286.48,Tablet
924,57,2025-12-19 11:18:15,378.6,Phone
925,57,2025-02-28 07:34:20,52.0,Keyboard
926,57,2025-06-07 04:45:24,406.01,Mouse
927,57,2025-06-09 09:59:25,485.65,Charger
928,57,2025-05-20 20:07:42,121.48,Laptop
929,57,2025-12-11 07:57:26,421.99,Speaker
930,57,2025-02-14 19:34:54,215.13,Speaker
931,57,2025-07-08 01:27:01,346.66,Webcam
932,58,2025-12-15 17:02:03,442.01,Webcam
933,58,2025-09-30 15:59:13,156.44,Mouse
934,58,2025-05-17 05:33:53,452.36,Laptop
935,58,2025-04-19 12:40:07,256.03,Speaker
936,58,2025-10-19 18:40:37,402.22,Charger
937,58,2025-02-22 06:02:03,82.25,Webcam
938,58,2025-09-30 01:21:39,94.71,Tablet
939,58,2025-09-27 09:30:28,486.36,Headphones
940,58,2025-12-01 02:12:56,71.83,Mouse
941,58,2025-06-20 19:01:41,48.4,Mouse
942,58,2025-12-26 15:15:32,108.94,Tablet
943,58,2025-07-22 12:17:48,418.71,Monitor
944,58,2025-01-26 14:37:20,166.68,Phone
945,58,2025-05-07 03:25:45,52.64,Speaker
946,58,2025-10-30 19:31:32,204.7,Keyboard
947,58,2025-09-28 20:43:06,429.75,Speaker
948,58,2026-01-03 22:37:20,234.5,Laptop
949,58,2025-05-25 23:59:34,395.41,Charger
950,58,2025-02-07 01:45:49,297.91,Mouse
951,59,2025-03-16 02:38:32,213.08,Tablet
952,59,2025-12-15 13:22:04,287.63,Charger
953,59,2025-04-27 03:43:12,381.6,Phone
954,59,2025-03-30 07:59:21,463.21,Charger
955,60,2025-08-27 17:08:58,59.49,Monitor
956,60,2025-01-24 01:19:44,435.06,Keyboard
957,60,2025-03-11 03:27:14,440.17,Monitor
958,60,2025-08-09 20:47:49,197.69,Webcam
959,60,2025-03-21 22:39:43,290.29,Webcam
960,60,2025-03-15 21:50:16,28.36,Monitor
961,60,2025-10-17 09:24:48,207.46,Charger
962,60,2025-07-21 21:51:40,308.24,Mouse
963,60,2025-11-12 11:55:37,29.0,Keyboard
964,60,2025-02-04 14:18:36,348.35,Laptop
965,60,2025-02-13 05:08:31,375.42,Monitor
966,60,2025-09-08 23:55:04,449.55,Laptop
967,60,2025-11-28 01:36:56,175.55,Monitor
968,60,2025-04-11 22:36:20,162.37,Webcam
969,60,2025-12-22 21:48:38,430.54,Phone
970,60,2025-11-03 18:47:02,486.52,Headphones
971,60,2025-10-04 03:24:37,75.85,Webcam
972,60,2025-05-14 06:38:08,389.28,Keyboard
973,60,2025-06-13 19:25:19,142.02,Mouse
974,60,2025-09-17 06:55:10,306.44,Phone
975,60,2025-06-30 13:49:02,102.09,Headphones
976,60,2025-12-06 04:08:31,457.58,Mouse
977,60,2025-03-22 14:44:04,373.06,Speaker
978,60,2025-07-02 06:28:53,434.92,Laptop
979,60,2025-03-28 09:57:36,262.48,Tablet
980,61,2025-03-29 06:37:43,162.45,Speaker
981,61,2026-01-19 01:45:34,207.66,Speaker
982,61,2025-08-09 20:35:19,440.87,Laptop
983,62,2025-03-20 05:51:28,104.45,Headphones
984,62,2025-11-04 14:31:12,420.12,Headphones
985,62,2025-11-30 19:12:29,26.2,Laptop
986,62,2025-12-01 03:36:58,459.84,Headphones
987,62,2025-10-07 03:19:30,144.25,Webcam
988,62,2025-03-31 23:39:39,257.51,Phone
989,63,2025-06-11 05:34:11,24.98,Keyboard
990,63,2025-12-27 20:29:05,249.51,Webcam
991,63,2026-01-14 16:05:24,97.02,Webcam
992,63,2025-03-03 22:29:34,297.57,Keyboard
993,63,2025-11-21 22:07:48,178.68,Monitor
994,63,2025-03-24 12:19:19,376.99,Phone
995,63,2025-02-01 02:19:28,149.68,Mouse
996,63,2025-08-01 16:26:30,34.33,Charger
997,63,2025-04-09 17:01:26,392.12,Headphones
998,63,2025-05-19 07:37:13,429.98,Headphones
999,63,2025-06-26 05:13:12,342.07,Monitor
1000,63,2025-09-20 07:13:27,329.28,Speaker
1001,63,2025-06-14 09:13:03,19.83,Laptop
1002,63,2026-01-08 11:12:18,242.31,Tablet
1003,63,2025-12-13 05:32:19,327.21,Charger
1004,63,2025-05-03 10:33:31,402.42,Headphones
1005,63,2025-09-18 23:32:38,133.67,Monitor
1006,63,2025-05-25 03:30:15,359.24,Monitor
1007,63,2025-01-31 12:19:31,217.67,Mouse
1008,63,2025-11-20 15:29:05,427.28,Webcam
1009,63,2025-01-30 11:38:34,133.48,Webcam
1010,63,2025-05-29 05:27:29,158.05,Speaker
1011,64,2025-01-31 12:29:58,315.57,Charger
1012,64,2025-12-31 15:17:47,60.13,Speaker
1013,64,2025-07-22 04:17:20,499.72,Keyboard
1014,64,2025-02-02 17:52:07,285.11,Charger
1015,64,2025-11-01 21:07:39,308.43,Monitor
1016,64,2025-12-25 02:46:52,345.36,Webcam
1017,64,2025-03-17 12:14:35,41.28,Monitor
1018,64,2026-01-10 06:02:37,323.89,Monitor
1019,64,2025-06-27 18:30:10,137.96,Monitor
1020,64,2025-02-07 12:17:44,102.3,Speaker
1021,64,2025-08-17 23:09:36,385.08,Laptop
1022,64,2025-06-15 21:07:36,404.66,Charger
1023,64,2025-11-12 13:55:33,208.01,Keyboard
1024,64,2025-09-09 21:23:00,343.57,Laptop
1025,64,2025-10-28 01:17:21,331.15,Monitor
1026,64,2025-08-12 10:09:04,137.12,Mouse
1027,64,2025-03-27 08:58:59,208.25,Laptop
1028,64,2025-03-22 21:09:53,295.68,Charger
1029,64,2025-02-28 08:01:52,409.85,Keyboard
1030,64,2025-01-26 06:07:33,366.01,Headphones
1031,64,2025-06-04 20:41:45,346.3,Webcam
1032,64,2026-01-03 21:17:39,454.2,Keyboard
1033,64,2025-04-16 22:36:03,258.58,Tablet
1034,64,2025-02-25 05:32:47,421.91,Speaker
1035,64,2025-07-02 12:28:53,98.76,Phone
1036,64,2025-02-15 05:05:24,240.68,Monitor
1037,64,2025-03-05 02:37:55,365.34,Speaker
1038,65,2025-07-24 04:38:08,457.19,Keyboard
1039,65,2025-07-19 19:43:18,330.67,Headphones
1040,65,2025-06-30 15:41:09,184.09,Monitor
1041,65,2025-12-18 22:41:47,216.03,Keyboard
1042,65,2026-01-04 06:11:33,192.12,Charger
1043,65,2025-08-16 21:32:58,154.09,Phone
1044,65,2025-07-10 11:51:45,240.56,Charger
1045,65,2025-03-13 15:38:18,294.35,Charger
1046,65,2025-12-19 05:55:20,44.9,Headphones
1047,65,2025-09-11 17:47:00,255.23,Mouse
1048,65,2025-11-30 19:16:42,269.62,Mouse
1049,65,2025-09-24 18:48:37,36.49,Tablet
1050,65,2025-01-20 17:36:55,77.31,Headphones
1051,65,2025-05-21 09:38:08,177.91,Charger
1052,65,2025-07-24 09:48:01,447.49,Webcam
1053,65,2025-07-21 18:49:30,80.18,Tablet
1054,65,2026-01-04 19:17:37,391.68,Webcam
1055,65,2026-01-06 02:22:06,172.99,Tablet
1056,65,2025-04-30 05:00:47,163.57,Laptop
1057,65,2025-03-11 05:47:13,12.31,Monitor
1058,65,2025-05-25 20:18:58,112.6,Tablet
1059,65,2025-10-02 08:44:27,292.38,Tablet
1060,65,2025-08-18 03:55:28,249.89,Phone
1061,65,2025-06-11 10:22:02,73.41,Mouse
1062,65,2025-09-15 18:08:42,320.41,Mouse
1063,66,2025-10-07 01:07:36,483.01,Mouse
1064,66,2025-10-25 15:25:54,12.29,Speaker
1065,66,2025-02-26 21:23:11,107.71,Keyboard
1066,66,2025-07-25 00:12:48,475.53,Keyboard
1067,66,2025-07-30 20:08:03,380.86,Speaker
1068,66,2025-11-07 05:27:19,103.38,Laptop
1069,66,2025-12-09 05:12:13,317.08,Headphones
1070,66,2025-12-17 07:48:40,120.87,Keyboard
1071,66,2025-08-30 07:13:40,162.93,Phone
1072,66,2025-04-06 16:25:04,197.94,Charger
1073,66,2025-03-10 07:44:16,160.0,Phone
1074,66,2025-04-15 15:01:02,413.68,Monitor
1075,66,2025-08-08 08:33:30,474.75,Webcam
